"l","t"
2.19868076957625,2.13994739052798
1.57573458244007,1.87652182776368
2.9153037985651,3.02678946289582
3.98627813970391,4.74144563680073
5.08207451302235,4.7893665675127
6.18778887933952,6.10125943726425
3.93249476000386,4.06565201928247
3.21914945099957,3.31765339319104
2.92007724697277,2.93234396491599
4.06711529719222,3.77836938651952
2.74094949943423,3.05273250499488
2.82772997483416,2.89296257655006
3.15073307314559,3.40466756889746
2.9098509895939,3.43607825891685
2.15800809366896,2.51195217649043
5.03326570117356,5.74953812787903
2.0498738709045,1.81161531187872
1.57323385787058,1.61289383273949
3.03618174781128,2.9375732784105
3.77954013576118,4.48465773251759
4.52142797660885,5.31349107898602
6.30141608207028,6.7645322037646
2.72294285984774,3.2192476440733
2.78665915631912,2.97841291069615
2.96333135973545,3.35764285049331
3.80029529165803,4.34110654470167
3.07945449808232,3.46916477421894
3.41893609160094,3.30789660748083
3.43811313150171,3.8776693673013
2.27964961467117,2.60102978735648
2.14662099072618,1.89882963268117
3.72230253471626,4.36390994530551
1.17829646858247,1.37974715514657
1.27047506583272,1.22197508540004
3.03385573209399,3.62178075886153
5.20199911246548,5.51783477286517
4.33838931637117,5.12913796016331
5.67530906092241,6.49809627407716
4.09655587281448,4.79121051425474
3.64054215228232,3.96455040383545
2.52068095133665,2.75113518976064
3.2782444698371,3.69311195964062
2.65206221415922,2.86896928929079
2.44762112503417,2.72913932269168
3.00575156166302,3.24442412509463
3.36276287048601,3.08310934458685
2.14507888829463,2.25095483770618
4.3454903531042,5.16244253948778
1.37036025004283,1.63194420542768
1.29763447867035,1.4485325199827
2.40857507624191,2.79035984896537
4.89089898508249,5.66615850505833
4.15837763925512,4.95215786662691
5.3188707130138,6.3035371049877
4.68345869064346,4.35921924282968
3.1906946990787,3.73174209375541
3.41993593735163,3.35859640500835
4.80637215742026,5.49676237046394
4.8453793739626,3.50994554650461
3.89899211621519,3.31431237910018
4.32108473323175,3.91052183475571
3.35222361547229,3.99211952068577
2.44976143158248,2.91738903899634
5.61657127075274,6.69683881078438
1.77804072443502,2.12002154990117
1.57458696950683,1.87743636108715
2.14791610357362,2.47667361542648
4.06006092311054,4.7885267277264
5.66095199550457,5.85881631551639
6.30676329252197,7.43833778941129
2.66881395369726,3.07368337957542
3.84176867283952,4.01848183164356
3.39244901282629,3.87522060311311
5.89966345549677,4.61841865234216
3.99431745229756,4.11221694852609
4.57466415334611,3.88866291127019
3.99675767757437,4.59767863825193
3.14778845492493,3.38283713231571
2.78788792707443,2.46830077445858
4.77158521268498,5.66178046846555
1.53784970076481,1.79434106157095
1.54795490527329,1.58863937451136
2.61876506810524,3.11865327247868
4.56638314364687,5.43804631723973
5.28532618444499,5.90666840749662
6.53973152604446,7.51417452365319
2.57764794266103,2.83859859393492
2.73302339916644,3.11107576483511
2.7643700916965,3.15041758938574
3.79611149453077,3.34583531995468
3.0885525217095,3.29389589393632
2.75354245908448,3.1601252507596
3.5248104778878,3.67909131989119
2.92598424425519,3.48875566641668
2.13266052308002,2.53053338822122
5.14032940552381,5.83781790307519
1.5662915901973,1.85177610078694
1.39368550012829,1.63783112551048
2.86648321843221,2.47964713361466
5.77277335756025,5.50378907368171
4.26145803900588,5.03818458869682
5.76723216962061,6.40143176607606
2.9329959328801,3.48018076733146
3.31116839641154,3.87264456482452
4.94834806767713,4.61014823301364
2.84447439642684,3.19343568835962
5.75779503829679,4.89013424353092
4.53225778965407,4.64165711561124
5.28710478320182,5.4317519895347
3.3124681478994,3.16119769401772
1.94256176297831,2.3133715478676
4.43883072042435,5.29257662906072
1.52997315955959,1.66985155198703
1.28574984253735,1.4842914259963
3.801271180781,4.5379121611248
3.54043117865887,4.11134668033597
4.77634744513338,5.68809007408898
6.07846182813695,7.22997625941386
2.64901424842658,3.0544692528034
4.09961884018872,4.519726012676
5.73017565381671,4.16627979102801
3.11296138100236,3.69819812063081
4.27942461100629,4.43368294000768
4.18593122174307,4.28697094088859
4.63647085871163,4.95011447562447
3.42369666955463,4.08219599249451
2.50721467820457,2.98218580838386
5.74282882735163,6.83906018674038
1.89142345571163,2.17580296824293
1.61262052928591,1.91811818052563
2.92258529455122,3.48470297711636
3.70924134951279,4.40124388215192
4.97869008236704,5.90037986666014
6.31685878347465,7.49534297056115
2.75222066160478,3.14022289923033
2.60172267285887,2.92425274273966
2.80522509400884,2.99173135433957
3.15178835397587,3.2312424327738
3.14605636307578,3.13040593040667
2.59609750686828,2.96554215207646
3.22001230553021,3.4910775007192
3.24909155106665,3.85992076266718
2.83158268730325,2.86106617714012
5.89485441300884,6.46258032459727
1.72576626363928,2.05769284062392
1.57231059622846,1.81296660631002
1.9335530763871,2.30264322013001
6.01574021922675,5.40424105303771
3.64506403121409,4.32509353146844
4.94863414565964,5.48660217891517
2.82931639521816,2.76747804286758
3.16973667937966,3.49455446508437
2.53450703945281,2.84544140821042
3.06641329164576,3.33932407460224
2.73032144679903,2.97002003330491
2.55220374271631,2.82965485094599
2.92434265681862,3.3096399976304
3.79248880938453,4.51642561613338
2.84266387670705,3.30890126551137
6.35671447678704,7.56094157609099
2.13599996156726,2.24865044289159
1.82192816728224,2.12075035243862
3.08005942837056,3.60665023386617
4.75781375355524,5.67291150834488
3.99368926486701,4.6049586452896
4.95813110500433,5.86891823190187
3.22835296862501,3.79389537715752
2.91232793514939,3.26214012484562
3.37677303578047,3.40841941541549
2.61830834577581,3.06962202116611
3.39230532214539,3.54834412618431
2.97155480623119,3.4103288824206
3.34552766503754,3.96008655133248
2.43629898861987,2.85282752538391
2.33351361497571,2.08865451510291
5.58684573772295,4.77390366830188
1.58098310541493,1.51616589199332
1.33078237255916,1.33911684121687
2.33088511649742,2.71964345557039
4.41578573417778,5.22064125219257
5.33140722370011,5.85141346018867
6.25839567698166,7.43497406425421
3.07358809555647,2.88822981059914
4.84362996029421,4.56027062832311
2.60964638717929,2.95348085920834
4.16060528135525,4.34734460155253
2.73833642129285,3.0813358513308
2.58406558249967,2.86822500272699
3.11971132710644,3.43553828280564
2.80887387508377,3.34099185069126
2.04992140961326,2.43826210383733
4.71349476482323,5.59963178061
1.52006764827421,1.70850722714857
1.32461084270704,1.56983202773539
2.73246515622958,3.10323186514555
3.74314636964066,4.38310365219213
5.06633699257854,6.03343485592495
6.44684291661966,7.67746141261109
2.69437782327015,3.11778005264118
3.72578084959006,4.41019059261258
2.8766580804705,3.12920375656952
2.49071266258805,2.85514325216672
3.3022861333129,3.25610728295772
3.1675448144024,3.10761829088668
3.24360927341702,3.63321308442974
2.73720700144179,2.98081842457011
2.00040499569891,2.18086422278587
4.24467365477044,4.98825497486871
1.44926512503191,1.57824972115975
1.4195544565376,1.39970354411721
2.51930059109297,2.92902314274048
5.51076263567781,6.30233192441986
4.92200229519206,5.56407664304237
6.71762682366318,7.0795118815831
2.81816527261633,3.25333778997794
3.1928278643453,3.43878086796135
2.43862961827477,2.71602373735353
3.47302944109655,4.09124537886866
2.59709271519717,2.84086001134458
2.7115437733791,2.68714262112119
2.96760021636365,3.17526743674455
3.67270258377439,4.37377375742076
2.68408746558388,3.19644486636544
6.16116049473747,7.32834150593713
1.92262152419593,2.28130914753563
1.72305346105684,2.05445826907763
2.98872861284254,3.56356802122503
5.66383169771727,6.72048601323572
4.0362298371347,4.61599633999501
4.98828938577813,5.89749388058039
2.50662524648611,2.8936906997421
4.65106782098608,5.33783556363988
3.31992032048803,3.73148383728248
3.36499867093565,3.98313429635752
3.54410523804183,3.88978448354401
3.23191059432803,3.7047901444455
3.97039642121809,4.39704579936254
2.36380655305327,2.79128530439459
1.77738107820684,2.03743999386027
4.03140880429077,4.67042998709857
1.30478888478343,1.4801198911762
1.10026307911783,1.3102889961645
5.06055816149597,4.69683054363845
4.54870107360506,5.41698896991534
5.68060621266597,6.62016902382154
7.10658349939348,8.38166364350849
3.18027082756877,3.27070665068221
3.30255871395199,3.91395138518059
2.54080598721503,2.93660842932719
2.58610719780956,2.98896658558155
2.69501276774479,3.02217621700992
2.50525994485223,2.86177770623504
2.9126689257543,3.37037404265855
3.48017289109285,4.13946292543701
2.58910124503236,3.06101101357806
5.86468609405707,6.95039763093753
1.86478753634086,2.20734089899477
1.63430538696611,1.94627303738212
2.25667674458294,2.59292951625526
3.86440171090797,4.20833346317878
6.02721164183169,7.1690171482515
8.44670190853083,9.0279307966751
2.62207045400959,2.90055446046817
3.58121735582459,3.99311846466858
3.0964172304566,3.17779950530944
2.91940089770016,3.40226494629718
2.90606242350434,3.31189742008907
3.39125119628257,3.15347751183733
3.15826053803547,3.68940542709006
3.42409437779265,3.60080997819161
2.2116014749894,2.63057112334601
5.8712482860839,6.03820613346362
2.42470487337854,1.92269680129313
1.41765382194437,1.69031935631105
2.14754060978483,2.50571970434537
4.3253195074633,5.0708680015129
4.81784193643423,5.73054233240193
6.1253149804302,7.29455797365691
3.18715685765632,3.4980206452284
3.19619341323376,3.55168839490976
2.93697480679974,3.21983110530697
2.84195181019786,3.1724339056662
3.04463888522801,3.36041731014862
2.77266769451302,3.17835275718388
3.28586931337458,3.74474478376561
2.94041711588603,3.50170451431336
2.18508553980779,2.58024378019954
4.93407007126233,5.86167524465964
1.56787350618626,1.8648942031713
1.66431228889398,1.6443472523639
2.73703342494575,3.1301825668487
4.22649821950859,4.77233975223544
3.76519041154686,4.40365527727575
4.89331348814127,5.59619200668291
3.07405745689315,3.19161410328493
3.81459397070426,3.89040952204708
3.0088920908759,2.87708793977314
3.4506219006244,3.78718311847925
3.01729056661559,2.92796681617816
2.43615813708312,2.78284217966802
3.05828373472521,3.26516763442721
3.52550706302292,3.46922637798068
3.0043226846096,2.55602140901551
6.03927631348809,5.81443488688573
2.3327195983316,1.82465959962075
2.24503737112227,1.62869069388374
2.8897524144971,3.32423279512747
5.46356162154238,6.01667050030751
4.62498604475541,5.50115148357375
5.87691915613116,6.99025299141281
2.79788853515523,3.09854299808547
10.9599154824655,5.55419501776858
2.68079232573265,3.1204804732192
3.55260106453899,3.72794893292791
2.7852914187019,3.25759441464169
2.63943539495031,3.07965551260809
3.13434219569322,3.64841898574694
2.70386088798219,3.09947842843432
1.91069811119766,2.26716128182182
4.5285803687543,5.18511871427113
1.38053588202484,1.64206701210261
1.22317513985399,1.45489557593555
2.7091498598394,3.22629134584277
5.54287008026378,6.59292107483802
5.92201645254796,5.20086767485865
5.82014635830756,6.61754692085526
3.00064108596515,3.24605775756561
6.92797300825304,5.94580240401822
2.93367347214511,3.19122460604819
3.16735244126999,3.62654454169243
3.30850915819332,3.30210776572839
3.05631721407615,3.12682307047603
3.91425767446113,3.6746781099036
3.36880951466213,3.18703687772235
2.00051735991152,2.38239011476219
4.57720044871996,5.44431330071655
1.42181524448032,1.65895371561329
1.47934178520966,1.49628780565943
3.32139952375261,3.96022344675174
3.80620676914982,4.47297752331384
5.36417405963982,6.38037256778275
7.33955668892971,8.10992053080047
2.83621952993067,3.32112157859623
3.10007299136312,3.36476360889811
2.61108773551963,2.89166902777717
2.95559287708638,3.51550555683539
2.71877170823297,3.01092446467699
2.47714704587419,2.82308351123407
3.02302648267154,3.35545668818389
2.9200985161317,3.03498256167623
2.13642199354546,2.22047422680159
4.38810175726919,5.07766060484006
1.35695618829904,1.61011230042602
1.21528561935971,1.42476248269671
2.05865740201799,2.39346396170562
4.4816018066311,4.52360240028748
5.75745521910281,6.8648197813171
7.36007950357072,8.74377445024202
2.64212893727823,2.77848773758197
3.19205560481119,3.80137751916823
2.9285468635952,3.39275269622891
3.15827790709312,3.75658759313346
3.07790639194587,3.54483672708126
3.10816587954856,3.38103593623256
3.51435605652526,3.95455840528175
4.53330008226884,5.37904044870664
3.34015180971384,3.96810034994005
7.59965784719943,9.00655943898447
2.39456863334918,2.84130353213744
2.13059344141908,2.5250237387362
3.1123757330999,3.26250209199061
7.96927916991547,6.17445890469103
4.20928077442638,4.73109643006342
7.03322511535013,6.00982034486021
2.6559226392306,3.03388086096726
3.72127822626118,4.4316218585159
2.70151262143434,3.16338413413117
2.64036918605436,2.89142551871718
2.84273114859749,3.30505432828043
2.6418517629485,3.12714844549012
3.11945232413026,3.6835846058796
2.81501685215279,3.35236697058925
2.05831507439848,2.45122066150419
4.72539063482896,5.61376407417681
1.49551122888672,1.77451641093448
1.51459895646511,1.5741871020482
2.84805773171378,3.39584109836092
5.19929359681626,5.46176597453335
4.07346071757601,4.7755967096845
5.61841609959059,6.07793556204055
2.52472299902855,2.66359635236586
3.44176379985541,4.09875176213644
2.77137659942118,3.04168667983505
2.7978045839731,3.22983306566788
2.82668511588428,3.18440699089446
2.92599816780065,3.01553186567972
3.07631826525272,3.59797080163985
3.30847355564607,3.94001814324266
2.4195391444501,2.88139771017684
5.57123460954443,6.610613850865
1.75326934156915,2.03599440956389
1.88323835816591,1.85317461329158
3.19355493073487,3.80778976595285
6.21687411055353,5.5900535006913
5.61722661223396,6.67326521533395
8.15462499055217,8.4218629644259
2.41616610092833,2.70638216630841
10.60297784667,8.60263128106066
2.68815844907474,3.14024326095132
2.49606473314431,2.80871761762886
2.87072415053064,3.24147089854272
2.65062861492135,3.10380060392403
3.15619655826155,3.61377131629923
3.03202137569202,3.19192712171401
1.95033991616551,2.3226344493728
4.57663147552187,5.33994822518927
1.42966519242607,1.70050346492329
1.25663766087043,1.4983340284904
4.79294000945436,5.70784994321533
4.51875688679917,5.25365791785512
5.26536920236067,5.82459182306286
6.18250417099453,7.36266383717101
3.42253860461173,3.41939866093777
3.28520987290422,3.88868864303554
3.33719875521126,3.22562968440094
3.85838794175188,3.96810705321197
3.40426777381299,3.36682426348548
2.87224259082447,3.18448525256456
3.49292838849388,3.75374902802944
2.91706493855875,3.37148036118093
2.2382342750335,2.46205770253685
4.77214112885477,5.64194875801033
1.50908711181132,1.79715222149001
1.32909655370007,1.58280380593128
2.47962593913298,2.95654669457936
4.28531304966991,4.52590012929039
7.39219304141608,6.06283548108109
8.17379604184016,7.62239533835161
2.52503545749893,2.80270356952967
2.54988505224837,2.8659889216842
2.63727558178395,2.74103265928573
2.8557226346746,2.90643172818751
2.82915573605394,2.86748245802116
2.43725080036751,2.71140693466538
2.93266531279967,3.19722499785869
2.61918574706816,3.12294884513564
1.94531584863257,2.27790210662458
4.39004813573375,5.22805124888536
1.39220832238094,1.65796279072365
1.23108144030423,1.46607888170374
2.64482355940679,3.15735879485335
4.04537239767719,4.62106000811586
4.67971675901807,5.55950350971347
5.94066006404442,7.06606908831303
4.21807816397523,3.05553467000157
2.71160983446792,3.17520764487696
2.71004546240608,3.00465560826267
3.92289668988676,3.20135807307078
2.79914614391169,3.09993574649475
2.60431065331487,2.94065077340311
3.15420635995086,3.4541202831149
3.26370421518873,3.88198604527485
2.51883167948927,2.82784298862249
5.43365336764896,6.49454105564969
1.6887777721685,1.90907854037179
1.53013449102632,1.82221727175565
2.01519804052289,2.35691598987647
4.89921672098716,4.99139533081031
4.27425851529526,4.94009524863312
5.23819801411463,6.19295280293576
2.87121937077386,3.36210526319649
4.22272086768239,3.99487328418486
2.78516112926563,2.5825320934657
2.98079747563305,3.5369002492348
2.91408370915425,2.70463394255879
2.52501717165402,2.55130858756506
3.35564100946598,3.02007690851939
3.0091736224661,3.4697541969165
2.13598874527156,2.53448252934704
4.88986724596648,5.80916228820818
1.62032813320096,1.83593480156099
1.3683050048303,1.62949664062476
2.79165973909225,2.6930174313822
5.36880135616712,6.38587646745073
4.8681945284509,4.86372829493855
6.30265934030285,6.18961565073229
2.44635111054104,2.75594106142675
3.09801329835838,3.60613163149768
2.5138936963464,2.65502932304861
2.58324757236081,2.9303714648968
2.59868130131928,2.77447444817323
2.42776702512833,2.63213989084986
2.8497275483077,3.0896216483367
3.02425307783557,3.37209379020096
2.06789065315193,2.46262409374751
4.75554571036689,5.64274860863268
1.62594593307353,1.78854052638088
1.3295108655595,1.58329720453812
2.23931435300712,2.67001459535557
3.9494957327596,4.65812366748217
4.43145164412494,5.27095358787239
5.6867397490702,6.70706814448099
2.68072260135637,3.02693113086334
2.74577505249358,3.07558186165595
3.18206112167092,3.41218611088585
3.43233054715261,3.55229901717452
3.12881125520535,3.55335795043658
2.97720102285093,3.37726241029653
3.76382972806783,3.95807888034258
2.41300608711396,2.84595338866473
1.75582918196724,2.07086423735992
4.00769153816772,4.76691562689099
1.27084019565392,1.51159038320438
1.1490870926752,1.33596709315654
2.70965403889134,2.93451041272641
4.59517791595746,5.29851044168224
7.44539835550357,6.73798238986985
7.21760199553845,8.59534837889093
2.82330502140104,3.15881421401274
2.65410280853745,2.96274050415439
2.53302751188582,2.75540539888934
4.54994554082611,3.86095378750101
2.70274326603535,2.87617662870928
2.51966593046454,2.75309317552764
2.86106155425104,3.20471591922451
3.16314437828363,3.0573942851635
2.04444296345498,2.23384453565466
5.46621560266489,5.11694165441438
1.40869571815967,1.62240032123183
1.35774118313411,1.43551470721655
2.89972365357493,3.04284705874603
3.76688843192629,4.23386164235202
4.12677420847153,4.87895223368269
5.20526935321597,6.19888759791856
3.54266021909676,3.45832796886129
3.3802272710131,3.94400089085706
3.21609303731006,3.16475179303975
2.73077146017866,3.21300012979725
3.03637455145668,3.11291914004466
2.60654407505331,2.54449586450174
4.16060938163655,3.47047936590807
2.57474678650675,2.74892083382926
1.71240946441059,2.02697163776427
3.91828510412422,4.59917512640976
1.23092604163287,1.46589381944639
1.0941580457457,1.29047448933257
2.65516463977593,3.15816366922863
3.73776253911363,4.37679936031693
4.8542281323714,5.62367493207708
7.18474309279402,7.15626697687746
2.4381323160788,2.65217922640269
4.39397932633905,5.20113422432959
2.83293479926249,2.57327098865354
4.22754936085715,3.61239854278648
2.51355139154791,2.68944510792152
3.15503756562419,3.23796054247986
2.76762924413237,2.99398832469551
3.14957856529634,3.56044054422946
2.19527855008266,2.61115595501944
5.019089110538,5.96267786331915
2.0633161635014,1.90419601868901
1.40364650884241,1.67158437827029
2.43689469985152,2.90559670964047
4.56948979395234,5.42855387521538
3.88598903737696,4.48077394768607
4.90933919632543,5.70776197665309
3.45457770970414,3.27133489205897
2.86243054946561,3.38008214642318
2.84866282648286,3.28854468343446
3.23879621765513,3.8383847314677
2.93306967695849,3.40604453837324
2.53461546819561,2.70607474986767
3.5456127246166,3.79372820021477
3.1175957352608,3.71270422858944
2.36044420033701,2.70898285802143
5.22227332016364,6.21158990423833
2.08390480036699,1.96956132578562
1.67869610209826,1.74289200176537
4.04068546964672,3.28653595751099
5.02010169423135,4.94990107697802
3.86837701245034,4.60679989052562
5.20302407468147,5.86822082346986
3.03565633472176,3.37329566174694
2.74215888010759,3.24980643094734
2.58306865542332,2.71346794124373
2.49028307948696,2.7735527797786
2.6926388227509,2.84074845013795
3.1100481385905,3.09457683312949
3.17904563840227,3.17289473543592
3.12970007741712,2.41910019390893
1.66167602005821,1.76447309562194
3.78475540332687,4.08528498986858
1.18462753239183,1.2943739626502
0.970530163957549,1.14604411288529
3.20236390799247,3.81829302460269
4.14956784021166,4.790331496103
5.30813097940867,5.8455046886724
6.24867249220434,7.44146283063119
2.57606078446213,2.79291722881785
3.30137614982791,3.77558782315792
2.96434778897423,3.09409719699003
2.70795369896732,3.17471940234195
2.89199329543159,3.22829456589123
2.74577893365529,3.16604462691241
3.23662854714541,3.60889606263619
3.99208953694947,3.76578147754011
3.22725044382567,2.7504592695596
5.29628388403395,6.3149487040653
2.05552058458679,1.99664591174778
1.71900457849449,1.77160503405095
4.83461881350141,4.13834925686702
3.74330347784255,4.43093205148971
4.50968497579165,5.3640075786085
5.73861788438587,6.82575168505654
2.9956325146083,2.77506562151947
3.18717028406091,3.76808877612557
2.77188828896713,3.20368833964232
2.67089736834262,3.10159539183958
3.03491092677447,3.35345681999059
3.9061135975254,3.317488680186
3.15065623328278,3.73392765929922
2.92803623425213,3.48272853542538
2.13958414662222,2.54800294301876
5.60156369116805,5.82812375128854
1.59961593309536,1.84662376446027
1.37319264420536,1.63531726681127
2.76051296443696,2.66297121697309
4.23085444714257,4.53682761886699
4.77012848422222,5.06522527344116
5.41186042807285,6.42929018855055
2.81375278755401,2.91826360537745
3.20843106403836,3.82552711175669
3.79718917438671,3.43640361017212
3.16042896041407,3.68754336202599
3.49775934017668,3.58218801390508
2.57610341296015,2.60561295669995
3.41712181430082,3.89432684906539
2.77327689342737,3.29465294939172
2.02477936692575,2.41421685830162
5.37947058602477,5.51508276293187
1.47842175979837,1.76063325246462
1.29911582160121,1.54710014186069
1.85145207536762,2.15256011751816
4.43098214082856,5.21971826469479
3.97256884614036,4.65731426567245
5.51100074294285,5.92901408140317
2.96587717201109,3.53202456414103
4.41591998181376,4.24734364492215
2.53811914236304,2.63518069007417
2.96522856306684,3.39511742367034
2.5458183050391,2.75707902847384
3.08785730879404,3.16569973676677
3.2331390841063,3.30772402539936
3.30377621706499,3.93921054786545
2.40156140506277,2.86346755851827
5.55839997687273,6.59538476674692
1.76343595501152,2.09750434406164
1.55380846995596,1.85041030547246
2.17945924281547,2.54903103088716
5.74928532516979,5.74401075147697
4.98526094439453,4.785557543194
5.36549061638212,6.07944202672383
2.85645723873532,3.33684593526161
2.8373800750332,3.07283559286192
3.36158309834679,3.21746835418914
2.79352091529135,3.27895790308629
4.28078021797504,3.34843790234424
2.79042069364958,3.1435532435011
3.5161865269518,3.7377596692684
2.98046649471468,3.51946411020465
2.16230759353521,2.57506400051501
4.94556871665259,5.88961348625906
1.56384332242634,1.86010053435687
1.44132517904898,1.65221381050983
3.1629422998803,3.76213561664161
3.36048695867336,3.77275288453122
4.57754620136658,5.45797205834475
5.7996397204661,6.88163061746831
2.73708282111216,3.06935340156983
3.27185857259861,3.79048296336158
3.39593756823601,3.21270116855995
3.99610632213544,4.38096622631426
3.29029238258994,3.39454269913305
2.42365392696479,2.72410919015848
3.31145392894006,3.79153737821747
2.9711103552788,3.53396269321451
2.16024523082888,2.57260795958127
6.84155866428978,5.91306141699331
1.61815841944023,1.84843480989903
1.39312618217809,1.65905585802277
2.39674570029297,2.85425329387259
4.95883842012882,5.89824943636924
7.3888435186734,6.05502134837107
7.06739972239763,7.70495936365063
2.85217422919077,3.0685136795059
2.73710346608789,3.24381512347369
2.49628365002475,2.75518874480772
3.29987810356915,3.67523923785015
2.68401341114256,2.88443151782985
2.8304212626363,2.69591436298332
2.83223695927535,3.21281880067798
2.92706658189762,3.48157519043429
2.14328532563027,2.55241062897961
5.09356599803834,5.84567217175337
2.47064034014998,2.5489206288221
1.37462933141053,1.63504151421779
2.90557076001758,3.46863569049115
4.95733384999424,5.73634345499334
3.59816676800129,3.97135501049332
4.53364831558364,5.06662339122409
3.50867809264665,4.01266674282728
3.12947493386493,3.21172605516337
2.52789114431449,2.73162746476586
5.5184752515831,4.93040801647821
2.69574214386681,2.85632094616634
3.05857566850315,3.03411944605256
2.92108209394045,3.1916973916065
4.01480683315961,4.7869977824571
2.95137741117721,3.50199152626488
8.20556174803741,8.01023014865685
1.39495719827074,1.66123639128208
2.40756052001475,2.2472857768252
3.07843178737189,3.26180648086831
4.78529230732231,5.47265459790735
5.22021288750972,6.21668365862488
6.60757018983912,7.83080960466907
2.79880355239116,3.26949625947387
5.80110707302393,5.09012089728806
2.70633124843311,3.02793979062705
2.80487916453982,3.11332057663135
2.89269087779241,3.16067595242402
2.88191722549486,3.29587756441951
3.17256963538379,3.52144450695318
2.68645867360585,3.13079446611308
2.20250315325107,2.27948610401412
4.51722124076395,5.23944205689083
1.73908816518638,1.65805477694472
1.58254059332684,1.47018771139302
4.96340864838465,5.91804965484404
4.67084204077281,5.46940535742107
5.14524865696167,5.9188476627795
6.31897592737324,7.51605376992538
3.63342718121433,4.31651149128263
2.76285013282762,2.92426502719692
3.00947345979111,3.32160465984377
3.07255340159461,3.36846710168107
3.21725123576629,3.46889761955395
3.03786197264573,3.27187749383525
3.30971141369263,3.87094052095482
2.56577437000095,3.05554733904973
1.90528853584539,2.2444390552669
5.59316683656565,5.24078663147036
1.5681057583484,1.79544445532391
1.5118103284545,1.43439041908834
3.56243695483889,3.65224315840752
4.80562158430674,5.21016561369362
5.07907525165014,5.82222415689159
6.25334788323786,7.419983366055
2.8316040821678,2.84058870105697
3.87918325420585,4.02326720364778
3.06657627748218,3.31372812520428
3.08346655998806,3.27422055844453
2.99737162900657,3.41993473060459
2.60844445572587,2.98312300006643
3.91340209177055,3.83552539014432
2.83821507164788,3.37999342858091
2.07354279779334,2.46935515931623
4.7678816513068,5.65738596422008
1.82790238270777,1.77203474311759
1.38571349758353,1.58660957824955
2.416028185498,2.8495177191415
6.79721931140018,5.77292430424898
5.2032027544327,5.76232657584123
6.18175602116665,7.31731772505487
2.98810846079755,3.24323931608823
3.36069978951056,3.5570430493513
2.73298402707713,3.0198395095133
3.29616214111002,3.84134187217828
2.77961864516564,3.156783585315
2.67052640214578,3.02937838743413
3.14099094748734,3.51826883157981
4.09774566945953,3.30823766938821
2.05542013591653,2.42712924724312
6.16451362129974,5.54297229379438
1.51313111098624,1.710518802627
1.51367010864987,1.55508183803746
4.2645763013758,4.06586695815021
4.4905473066261,5.15965464856301
5.20114221411079,5.40576827576881
5.76555768746876,6.86612769075107
2.88060275359257,3.05880688926986
3.8257889683265,4.56162502172361
2.84049832776101,3.04925784341573
3.05814753704625,3.2579243489772
2.77608658539231,3.1491232203044
3.46653255325921,3.85646828087327
3.13492589515044,3.50346735443209
2.7710167221933,3.20646220710939
2.41041571093877,2.34137605380682
4.5153988294847,5.36429380942783
1.97510025398515,2.34926669773161
1.31147111601718,1.50512042249232
2.69364037372496,2.77606406970329
5.53739653521392,6.5864106118485
7.28878052661391,6.05401168994431
9.2170143820051,7.66208294809432
2.87775261640571,3.06908089155521
2.85047101535469,3.22976490421865
3.51161378765834,3.92443862404098
3.12442592298203,3.71181799650266
3.7243702109594,4.07394558455503
3.03684237217956,3.18673362845095
4.01412532122879,4.55352341126891
3.73053145029577,4.43724984761515
3.48316076489084,3.2451006327657
6.32553256083964,7.42473588368733
1.3297823989324,1.52256977709538
2.24681943905748,2.08335641648083
2.66060851546051,2.95318505776087
4.2361364703125,4.96631262506373
4.66897760664065,5.47376190462739
6.30461530227521,6.70190179800426
2.59206343831086,2.83535867844696
3.73063005845719,4.38942439411031
2.83923114956057,3.20960836180429
9.24070553805757,5.49897723002442
2.9570236457482,3.35826057380975
4.77160892169104,4.66266590643009
3.17369338009216,3.743125008217
2.60490510253598,2.86861515842192
1.84294424436463,2.08576172505978
4.91760581370448,4.80532946960295
1.39673253330966,1.60109655660444
1.14847398769228,1.34804713214036
5.15731937253894,5.29841584593859
3.90616812356498,4.48294540738412
7.08521749937146,7.85545437911083
8.41837659960668,9.98892361413378
3.36853772013505,3.45345587814264
3.0872718534028,3.66767896184253
3.99617770851133,4.71318143455109
2.57378647201378,2.96423986042387
4.75604605190663,4.91708938341106
2.75202117551099,2.74669649095552
4.64837722746663,5.47581072192313
2.64550990424228,3.02551255209785
1.84098406692567,2.19240399027199
4.33279724157281,5.06147148565615
1.3934399394343,1.63754254752944
1.19253716437554,1.42017700462268
4.07243215626563,4.85570651624811
4.1448067880451,4.88847789766907
4.61578761467057,5.18205434265593
5.59579452254902,6.5839594376354
6.45407662994859,5.04437041867034
2.93023912413375,3.4811240794709
2.58851469103666,2.76965420162121
2.57559021950574,2.74086424987794
2.74729862423302,2.89841483488782
3.28914072527767,3.65912238915397
3.29025607896134,3.22155842456544
2.67482004446411,3.08422485362268
1.88073041700604,2.21817554958799
4.34410695007769,5.16079905669229
1.42543716364099,1.69547447097638
1.24670334097842,1.44774164039448
2.89927779518342,3.17140866859294
3.84093353155273,4.48688790735975
5.65380978598986,4.8059834963128
7.48348136731153,6.09182731569936
2.66331061159771,2.90680482230169
3.79065402172469,4.12344062895935
3.06234495559476,3.19979135498766
4.39185946731772,4.16695204638732
3.27535112201549,3.34392878613269
